ClassID,GenType,PosX,PosY,PosZ,Direction,NPCID,AnchorRange,Name
1108,623,-1991.4808,798.1397,199.83517,0,0,0,크로뉴트
1109,623,-1901.379,798.13824,-116.90331,0,0,0,크로뉴트
1110,629,-551.9221,575.9372,307.60992,64,0,0,UnvisibleName
1111,630,-2093.7524,1137.7496,-2972.7073,0,0,0,필드젠x
1112,630,-1483.2588,1041.1663,-1846.1562,0,0,0,필드젠x
1113,630,-1657.7253,1026.4417,-1577.9249,0,0,0,필드젠x
1114,630,-569.866,553.3329,828.86566,0,0,0,필드젠x
1115,630,2262.2747,384.9307,892.9347,0,0,0,필드젠x
1116,630,2646.5125,384.9307,1030.4867,0,0,0,필드젠x
1117,630,2408.2979,289.48407,2111.4539,0,0,0,필드젠x
1118,625,504.7661,485.83145,485.5499,0,0,0,인프로 홀더
1119,625,296.92566,523.8337,632.56537,0,0,0,인프로 홀더
1120,625,763.05334,516.58386,757.3871,0,0,0,인프로 홀더
1121,625,625.15027,515.6052,607.80383,0,0,0,인프로 홀더
1122,625,693.83496,441.96457,396.97687,0,0,0,인프로 홀더
1123,625,871.8071,441.244,377.48526,0,0,0,인프로 홀더
1124,631,-1369.76,1041.88,-1847.77,0,0,0,보물 상자 LV1
1125,632,-1577.77,1137.75,-2852.41,0,0,0,UnvisibleName
1126,632,-1461.79,1137.75,-2749.7,0,0,0,UnvisibleName
1127,633,-1494.42,965.38,-1091.03,0,0,0,UnvisibleName
1128,634,-1881.967,798.14,339.89703,0,0,0,UnvisibleName
1129,625,844.40063,441.244,337.3892,0,0,0,
1130,625,819.8201,441.244,323.69672,0,0,0,
1131,625,771.7932,441.244,346.5784,0,0,0,
1132,625,729.73956,441.244,361.91046,0,0,0,
1133,625,815.7426,441.24396,409.34866,0,0,0,
1134,625,860.87177,441.24393,430.4707,0,0,0,
1135,625,815.96716,441.244,457.73187,0,0,0,
1136,625,893.8926,441.2439,427.64404,0,0,0,
1137,625,822.7284,441.24396,372.50763,0,0,0,
1138,625,760.09863,441.244,395.89664,0,0,0,
1139,625,725.31305,441.24844,422.5467,0,0,0,
1140,625,779.6816,441.24396,456.75598,0,0,0,
1141,625,691.2815,482.45975,331.43344,0,0,0,
1142,625,636.46045,473.94257,343.9077,0,0,0,
1143,625,544.54706,441.244,369.9322,0,0,0,
1144,625,526.39166,459.82,430.77795,0,0,0,
1145,625,608.9675,482.92346,463.42505,0,0,0,
1146,625,530.50507,473.622,482.37888,0,0,0,
1147,625,443.37494,459.82,383.9765,0,0,0,
1148,625,388.17188,459.82004,303.01767,0,0,0,
1149,625,328.53836,459.82,330.35977,0,0,0,
1150,625,305.47702,459.9584,397.76962,0,0,0,
1151,625,384.10144,459.94223,436.92285,0,0,0,
1152,625,467.86816,459.82,447.13727,0,0,0,
1153,625,451.53513,459.82,340.65723,0,0,0,
1154,625,348.89526,459.82,380.38867,0,0,0,
1155,625,551.4047,516.5839,590.4943,0,0,0,
1156,625,660.0839,516.53766,569.3599,0,0,0,
1157,625,728.9951,516.5839,635.7829,0,0,0,
1158,625,643.1927,516.58386,681.03394,0,0,0,
1159,625,745.024,516.5839,590.8309,0,0,0,
1160,625,681.7788,516.5839,617.8105,0,0,0,
1161,625,722.22943,516.58386,703.9792,0,0,0,
1162,625,763.29675,516.58386,717.5764,0,0,0,
1163,625,689.3951,516.58386,754.58386,0,0,0,
1164,625,606.6146,516.5839,762.8889,0,0,0,
1165,625,559.6148,516.58386,742.6445,0,0,0,
1166,625,567.0759,516.58386,700.08997,0,0,0,
1167,625,546.69574,516.5839,642.8093,0,0,0,
1168,625,594.76355,516.4925,560.2964,0,0,0,
1169,625,652.7624,516.5838,730.2001,0,0,0,
1170,625,674.06177,516.58386,683.20917,0,0,0,
1171,625,695.09094,516.5839,797.91144,0,0,0,
1172,625,799.27454,516.5839,813.38293,0,0,0,
1173,625,713.1849,516.5839,562.6596,0,0,0,
1174,625,345.047,514.8457,624.5176,0,0,0,
1175,625,190.33408,544.1646,658.21875,0,0,0,
1176,625,259.48874,544.10345,666.0699,0,0,0,
1177,625,323.5783,529.70416,670.49927,0,0,0,
1178,625,128.5,541.19495,651.3383,0,0,0,
1179,625,-60.589226,559.98486,582.56915,0,0,0,
1180,625,-128.44868,556.55817,493.59708,0,0,0,
1181,625,-149.48357,561.9893,525.4773,0,0,0,
1182,625,-113.79342,540.56177,496.87915,0,0,0,
1183,625,-35.318108,542.7099,611.6284,0,0,0,
1184,625,-243.99362,575.9372,374.98898,0,0,0,
1185,625,-288.9664,575.9372,368.5039,0,0,0,
1186,625,-291.3912,575.93726,335.37613,0,0,0,
1187,625,-331.39203,575.9372,302.50403,0,0,0,
1188,625,-245.8819,575.9372,312.87057,0,0,0,
1189,625,-329.13824,575.9372,540.7965,0,0,0,
1190,625,-371.38467,575.93726,544.0879,0,0,0,
1191,625,-418.79218,575.93726,574.4516,0,0,0,
1192,625,-467.34473,575.93726,631.5615,0,0,0,
1193,625,-479.07028,575.9372,564.7976,0,0,0,
1194,625,-446.33612,575.9372,492.92294,0,0,0,
1195,625,-539.9033,575.9372,575.2944,0,0,0,
1196,625,-615.0026,575.9372,639.18445,0,0,0,
1197,625,-590.44727,567.6863,729.5978,0,0,0,
1198,625,-543.5431,575.9372,637.47205,0,0,0,
1199,625,-410.62396,575.93713,242.42819,0,0,0,
1200,625,-446.90182,575.9372,200.82909,0,0,0,
1201,625,-478.4453,575.9372,170.92467,0,0,0,
1202,625,-515.6696,575.93726,207.82304,0,0,0,
1203,625,-477.3586,575.93713,253.338,0,0,0,
1204,625,-442.56104,575.93713,294.98706,0,0,0,
1205,625,-506.6395,575.93713,261.05438,0,0,0,
1206,625,-549.2383,575.93726,246.41263,0,0,0,
1207,625,-582.88245,575.9372,211.62553,0,0,0,
1208,625,-618.45966,575.9372,189.56439,0,0,0,
1209,625,-654.47565,575.9372,155.19275,0,0,0,
1210,625,-771.3517,575.9372,95.467064,0,0,0,
1211,625,-681.21594,575.9372,80.45434,0,0,0,
1212,625,-733.3852,575.9372,44.396473,0,0,0,
1213,625,-707.83276,575.9372,-23.74778,0,0,0,
1214,625,-753.20044,575.9372,-45.56446,0,0,0,
1215,625,-767.72534,581.1019,-101.17822,0,0,0,
1216,625,-657.31805,588.1981,-113.80333,0,0,0,
1217,625,-672.4892,575.9372,26.570786,0,0,0,
1218,625,-720.84265,584.2106,-106.99655,0,0,0,
1219,625,-709.4361,601.61884,-189.99922,0,0,0,
1220,625,-707.1916,609.86536,-227.98883,0,0,0,
1221,625,-736.3461,592.8935,-151.63568,0,0,0,
1222,625,-673.65326,594.02905,-144.92873,0,0,0,
1223,625,-678.1711,603.76514,-195.24493,0,0,0,
1224,625,-652.57556,609.5668,-218.33783,0,0,0,
1225,625,-565.78015,612.4907,-218.8813,0,0,0,
1226,625,-618.05176,597.2771,-149.5587,0,0,0,
1227,625,-552.6442,602.0292,-158.90344,0,0,0,
1228,625,-558.17816,625.8861,-293.77438,0,0,0,
1229,625,-616.0496,624.0139,-289.02182,0,0,0,
1230,625,-672.8163,619.1607,-270.41217,0,0,0,
1231,625,-680.7946,637.0913,-350.50995,0,0,0,
1232,625,-680.88336,628.41534,-312.17706,0,0,0,
1233,625,-596.35333,631.75885,-321.7173,0,0,0,
1234,625,-700.41284,575.93726,319.01395,0,0,0,
1235,625,-729.0433,575.9372,319.85248,0,0,0,
1236,625,-762.7377,575.9367,292.2536,0,0,0,
1237,625,-794.2644,575.9372,266.29077,0,0,0,
1238,625,-857.53314,575.8256,221.92921,0,0,0,
1239,625,-712.1724,575.93726,404.0753,0,0,0,
1240,625,-671.07526,575.93726,384.82727,0,0,0,
1241,625,-719.3271,575.9373,373.5096,0,0,0,
1242,625,-700.44495,575.9372,285.94702,0,0,0,
1243,625,-758.26184,575.937,233.36835,0,0,0,
1244,625,-791.8659,575.8707,212.56969,0,0,0,
1245,625,-827.48236,575.9157,187.54195,0,0,0,
1246,625,-889.5161,575.93066,161.04381,0,0,0,
1247,625,-905.6214,585.5892,216.23366,0,0,0,
1248,625,-968.74194,600.2852,244.8636,0,0,0,
1249,625,-1022.1285,600.2852,221.62897,0,0,0,
1250,625,-1090.0269,600.2852,239.5978,0,0,0,
1251,625,-1127.5283,600.2852,230.47632,0,0,0,
1252,625,-1173.5988,600.2852,257.07642,0,0,0,
1253,625,-1167.3806,600.2852,293.54596,0,0,0,
1254,625,-1105.7101,600.2852,303.6793,0,0,0,
1255,625,-1068.9521,600.2852,348.30865,0,0,0,
1256,625,-1127.1909,600.2852,363.041,0,0,0,
1257,625,-1069.0614,585.4254,416.84467,0,0,0,
1258,625,-1010.2377,598.5429,362.74414,0,0,0,
1259,625,-988.4236,600.2852,317.46594,0,0,0,
1260,625,-1039.9991,599.96625,318.4143,0,0,0,
1261,625,-1019.684,599.4318,287.34668,0,0,0,
1262,625,-1070.0325,600.2852,220.16138,0,0,0,
1263,625,-1086.2174,600.2852,196.89197,0,0,0,
1264,625,-1319.8158,635.5937,356.47192,0,0,0,
1265,625,-1317.1555,641.1567,391.25674,0,0,0,
1266,625,-1344.5397,657.4245,405.04373,0,0,0,
1267,625,-1376.354,673.5292,403.76138,0,0,0,
1268,625,-1414.248,688.6558,402.219,0,0,0,
1269,625,-1677.2709,789.5028,311.7062,0,0,0,
1270,625,-1780.1852,798.1397,251.6664,0,0,0,
1271,625,-1918.7976,798.1397,240.91373,0,0,0,
1272,625,-1927.475,798.1397,272.90073,0,0,0,
1273,625,-1895.964,798.1397,199.93546,0,0,0,
1274,625,-1959.778,798.1398,174.13531,0,0,0,
1275,625,-1855.5786,798.13965,242.69989,0,0,0,
1276,625,-1753.9966,798.1398,217.09781,0,0,0,
1277,625,-1759.3687,798.1397,294.73682,0,0,0,
1278,625,-1700.9421,798.1397,187.12526,0,0,0,
1279,625,-1669.7543,798.1397,116.30042,0,0,0,
1280,625,-1739.9724,798.1397,127.98062,0,0,0,
1281,625,-1788.8977,798.1397,191.48521,0,0,0,
1282,625,-1805.3538,798.1397,159.3253,0,0,0,
1283,625,-1725.2195,798.1398,106.17298,0,0,0,
1284,625,-1761.803,810.5175,75.74611,0,0,0,
1285,625,-1789.002,820.8462,61.82302,0,0,0,
1286,625,-1816.0344,827.3373,34.90136,0,0,0,
1287,625,-1823.7273,811.67786,-20.639364,0,0,0,
1288,625,-1886.8844,798.13916,14.644538,0,0,0,
1289,625,-1859.8418,798.1397,-63.64199,0,0,0,
1290,625,-1815.6812,798.1397,-100.02336,0,0,0,
1291,625,-1851.2223,798.1395,-142.5095,0,0,0,
1292,625,-1877.209,798.13916,-179.61763,0,0,0,
1293,625,-1969.2714,797.49445,-192.56229,0,0,0,
1294,625,-2002.739,797.5618,-213.57494,0,0,0,
1295,625,-2082.7334,800.9895,-204.7304,0,0,0,
1296,625,-2050.8984,806.6947,-253.1072,0,0,0,
1297,625,-2085.5144,826.1153,-305.34094,0,0,0,
1298,625,-2130.3022,835.1718,-325.94778,0,0,0,
1299,625,-2175.9702,824.5718,-289.86835,0,0,0,
1300,625,-2197.696,800.9259,-195.78036,0,0,0,
1301,625,-2178.7786,797.84485,-126.29787,0,0,0,
1302,625,-2153.923,800.5017,-195.8808,0,0,0,
1303,625,-2238.8823,797.8976,-98.08002,0,0,0,
1304,625,-2151.5435,797.96344,-82.13483,0,0,0,
1305,625,-2067.429,798.05536,-85.82141,0,0,0,
1306,625,-2030.8195,797.94366,-122.62549,0,0,0,
1307,625,-2085.3948,797.99744,-153.1005,0,0,0,
1308,625,-1963.2251,797.56604,-166.29996,0,0,0,
1309,625,-1972.5908,797.9685,-36.910786,0,0,0,
1310,625,-1903.9677,798.11957,-35.819298,0,0,0,
1311,625,-1900.3033,798.12775,-71.56178,0,0,0,
1312,625,-1803.3904,798.1397,-113.73993,0,0,0,
1313,625,-1903.4943,798.1389,-205.06734,0,0,0,
1314,625,-2011.9052,797.51764,-240.58209,0,0,0,
1315,625,-1971.1633,893.4376,-483.83063,0,0,0,
1316,625,-2014.2878,901.72864,-530.239,0,0,0,
1317,625,-1895.6558,939.8196,-638.4265,0,0,0,
1318,625,-1791.7881,958.84564,-686.8865,0,0,0,
1319,625,-1847.4785,954.3504,-694.13184,0,0,0,
1320,625,-1949.4124,936.9501,-646.0965,0,0,0,
1321,625,-1980.6265,919.1854,-573.1079,0,0,0,
1322,625,-1890.3094,933.4988,-602.5179,0,0,0,
1323,625,-2023.6902,860.16504,-402.2451,0,0,0,
1324,625,-2041.9497,878.62616,-456.03317,0,0,0,
1325,625,-1940.5123,903.1334,-506.43884,0,0,0,
1326,625,-1775.9048,964.6672,-709.6648,0,0,0,
1327,625,-1758.5477,965.376,-736.9347,0,0,0,
1328,625,-1724.826,965.376,-758.13385,0,0,0,
1329,625,-1665.7908,965.376,-760.32227,0,0,0,
1330,625,-1683.8932,965.376,-725.2752,0,0,0,
1331,625,-1601.2865,965.376,-788.7516,0,0,0,
1332,625,-1556.7538,965.376,-826.3517,0,0,0,
1333,625,-1587.5546,965.376,-873.5336,0,0,0,
1334,625,-1548.0278,965.376,-907.37744,0,0,0,
1335,625,-1516.0382,965.376,-931.8864,0,0,0,
1336,625,-1486.1863,965.37604,-930.3256,0,0,0,
1337,625,-1450.5541,965.37604,-989.0435,0,0,0,
1338,625,-1480.866,965.37604,-989.9617,0,0,0,
1339,625,-1426.4531,965.376,-910.4842,0,0,0,
1340,625,-1475.962,965.376,-843.87854,0,0,0,
1341,625,-1396.6068,965.376,-924.5874,0,0,0,
1342,625,-1415.6471,965.376,-969.4192,0,0,0,
1343,625,-1367.8096,965.376,-982.3139,0,0,0,
1344,625,-1439.5132,965.376,-1044.8276,0,0,0,
1345,625,-1500.6505,965.376,-1050.262,0,0,0,
1346,625,-1477.6776,965.376,-1110.9324,0,0,0,
1347,625,-1410.4315,965.376,-1089.0919,0,0,0,
1348,625,-1344.4856,965.376,-1087.584,0,0,0,
1349,625,-1392.6211,965.376,-1017.1333,0,0,0,
1350,625,-1311.8962,965.376,-1003.0018,0,0,0,
1351,625,-1258.1279,965.376,-1005.2329,0,0,0,
1352,625,-1305.7483,965.376,-1086.783,0,0,0,
1353,625,-1406.1656,965.376,-1123.6604,0,0,0,
1354,625,-1455.6138,965.376,-1168.1848,0,0,0,
1355,625,-1212.7737,965.68317,-1171.3359,0,0,0,
1356,625,-1143.5565,993.75916,-1222.9756,0,0,0,
1357,625,-1204.4938,975.95935,-1241.8359,0,0,0,
1358,625,-1124.9534,1008.0214,-1285.6981,0,0,0,
1359,625,-1066.6787,1027.0983,-1315.3625,0,0,0,
1360,625,-996.08984,1048.1786,-1347.6536,0,0,0,
1361,625,-950.3798,1059.0103,-1349.229,0,0,0,
1362,625,-915.31903,1058.5996,-1302.7781,0,0,0,
1363,625,-923.73145,1045.6921,-1237.5767,0,0,0,
1364,625,-959.67053,1036.7257,-1224.755,0,0,0,
1365,625,-718.919,1070.7126,-1413.5604,0,0,0,
1366,625,-704.44635,1070.7126,-1459.3307,0,0,0,
1367,625,-729.4695,1070.7126,-1485.4332,0,0,0,
1368,625,-785.34753,1070.7128,-1515.7201,0,0,0,
1369,625,-820.25476,1070.7128,-1527.0413,0,0,0,
1370,625,-875.96277,1070.7128,-1495.1519,0,0,0,
1371,625,-899.2772,1070.7126,-1449.0432,0,0,0,
1372,625,-863.2093,1070.7126,-1425.8815,0,0,0,
1373,625,-829.46783,1070.7128,-1391.8068,0,0,0,
1374,625,-746.0266,1070.7128,-1368.0521,0,0,0,
1375,625,-739.67206,1070.7126,-1320.493,0,0,0,
1376,625,-766.1454,1070.7128,-1384.3647,0,0,0,
1377,625,-767.3948,1070.7128,-1422.7079,0,0,0,
1378,625,-808.32153,1070.7129,-1435.607,0,0,0,
1379,625,-864.1896,1070.7126,-1387.2842,0,0,0,
1380,625,-854.19714,1070.7126,-1325.3772,0,0,0,
1381,625,-933.4187,1070.7126,-1430.2714,0,0,0,
1382,625,-809.5385,1070.7129,-1474.7799,0,0,0,
1383,625,-765.17706,1070.7128,-1464.485,0,0,0,
1384,625,-695.0064,1070.7126,-1369.945,0,0,0,
1385,625,-1574.5859,1026.4417,-1522.9895,0,0,0,
1386,625,-1601.7644,1026.4417,-1546.7642,0,0,0,
1387,625,-1632.4513,1026.4417,-1582.0923,0,0,0,
1388,625,-1674.2332,1026.4417,-1618.5299,0,0,0,
1389,625,-1723.1542,1026.4417,-1635.1184,0,0,0,
1390,625,-1749.1683,1026.4417,-1600.1483,0,0,0,
1391,625,-1756.4917,1026.4417,-1541.5756,0,0,0,
1392,625,-1715.6368,1026.4417,-1513.5967,0,0,0,
1393,625,-1684.9896,1026.4417,-1471.0785,0,0,0,
1394,625,-1618.0568,1026.4417,-1460.2981,0,0,0,
1395,625,-1663.5483,1026.4417,-1517.9259,0,0,0,
1396,625,-1678.0685,1026.4417,-1556.6542,0,0,0,
1397,625,-1704.8824,1026.4417,-1573.6375,0,0,0,
1398,625,-1645.6865,1026.4417,-1635.0558,0,0,0,
1399,625,-1600.7975,1026.4417,-1601.7285,0,0,0,
1400,625,-1562.1788,1026.4417,-1565.6497,0,0,0,
1401,625,-1562.7737,1026.4417,-1458.9972,0,0,0,
1402,625,-1644.4263,1022.3182,-1410.424,0,0,0,
1403,625,-1679.1383,1009.42,-1340.9918,0,0,0,
1404,625,-1645.4988,995.4345,-1275.3246,0,0,0,
1405,625,-1587.7865,985.92847,-1259.4089,0,0,0,
1406,625,-1539.2631,985.66254,-1285.8903,0,0,0,
1407,625,-1535.8181,997.25665,-1345.1361,0,0,0,
1408,625,-1571.2006,1002.6633,-1353.1157,0,0,0,
1409,625,-1618.8627,1010.1805,-1364.7274,0,0,0,
1410,625,-1581.8757,1020.6465,-1415.8264,0,0,0,
1411,625,-1499.3818,973.8532,-1250.7666,0,0,0,
1412,625,-1533.3333,965.376,-1192.0519,0,0,0,
1413,625,-1431.2139,965.376,-1232.5344,0,0,0,
1414,625,-1369.0078,965.376,-1196.6074,0,0,0,
1415,625,-316.8915,665.4746,-1265.9978,0,0,0,
1416,625,-369.25687,665.4746,-1258.6486,0,0,0,
1417,625,-387.61185,665.4745,-1217.04,0,0,0,
1418,625,-404.1702,665.4745,-1160.2839,0,0,0,
1419,625,-353.10596,665.4744,-1150.4845,0,0,0,
1420,625,-332.3582,665.4745,-1187.0184,0,0,0,
1421,625,-266.5733,665.47455,-1228.1809,0,0,0,
1422,625,-286.41238,665.47455,-1286.8695,0,0,0,
1423,625,-347.33765,665.47455,-1308.0135,0,0,0,
1424,625,-382.67352,665.47455,-1100.053,0,0,0,
1425,625,-1372.4852,1100.675,-2266.5276,0,0,0,
1426,625,-1423.502,1111.1517,-2284.861,0,0,0,
1427,625,-1412.684,1114.5398,-2332.6719,0,0,0,
1428,625,-1421.3186,1119.1442,-2374.571,0,0,0,
1429,625,-1463.8574,1124.0865,-2357.2954,0,0,0,
1430,625,-1443.1316,1116.9191,-2322.5142,0,0,0,
1431,625,-1406.816,1101.1353,-2240.3164,0,0,0,
1432,625,-1357.2098,1094.2946,-2193.9673,0,0,0,
1433,625,-1341.8075,1094.2601,-2222.7266,0,0,0,
1434,625,-1373.8853,1094.3536,-2160.564,0,0,0,
1435,625,-1464.896,1130.3842,-2433.2864,0,0,0,
1436,625,-1530.0493,1137.7627,-2448.7466,0,0,0,
1437,625,-1575.2649,1137.7496,-2415.5452,0,0,0,
1438,625,-1581.6407,1137.7496,-2464.0461,0,0,0,
1439,625,-1620.738,1137.7496,-2512.6335,0,0,0,
1440,625,-1543.7708,1137.7754,-2538.531,0,0,0,
1441,625,-1610.6842,1137.7496,-2575.6833,0,0,0,
1442,625,-1553.299,1137.7496,-2638.9924,0,0,0,
1443,625,-1488.5038,1137.7496,-2634.1084,0,0,0,
1444,625,-1488.8661,1137.7496,-2757.1633,0,0,0,
1445,625,-1539.4735,1137.7496,-2793.1992,0,0,0,
1446,625,-1607.219,1137.7496,-2822.3613,0,0,0,
1447,625,-1654.4802,1137.7496,-2802.5732,0,0,0,
1448,625,-1724.4949,1137.7498,-2800.072,0,0,0,
1449,625,-1773.0022,1137.7498,-2824.291,0,0,0,
1450,625,-1842.7429,1137.7496,-2816.5737,0,0,0,
1451,625,-1906.6936,1137.7498,-2800.0356,0,0,0,
1452,625,-1970.2283,1137.7496,-2797.891,0,0,0,
1453,625,-2014.8947,1137.7496,-2754.99,0,0,0,
1454,625,-1977.8824,1137.7496,-2701.0278,0,0,0,
1455,625,-2033.453,1137.7496,-2667.3713,0,0,0,
1456,625,-2056.7234,1137.7496,-2608.2222,0,0,0,
1457,625,-2035.297,1137.7496,-2491.5457,0,0,0,
1458,625,-1949.4388,1137.7498,-2481.9705,0,0,0,
1459,625,-1904.3986,1137.7496,-2550.6763,0,0,0,
