ClassID,GenType,PosX,PosY,PosZ,Direction,NPCID,AnchorRange,Name
914,770,875.1685,288.6113,-637.2372,0,0,0,
915,770,910.23816,288.6113,-711.6829,0,0,0,
916,770,896.2016,266.1243,-769.80066,0,0,0,
917,770,841.4906,238.63367,-815.0576,0,0,0,
918,770,801.85236,238.64668,-866.4248,0,0,0,
919,770,908.0385,238.6139,-986.3313,0,0,0,
920,770,802.83685,238.63008,-1008.5396,0,0,0,
921,770,712.72015,238.63832,-952.58215,0,0,0,
922,770,751.85596,245.47844,-793.79126,0,0,0,
923,770,742.8051,288.6113,-698.2625,0,0,0,
924,770,852.5285,288.6476,-687.04785,0,0,0,
925,770,739.4145,288.6113,-595.1661,0,0,0,
926,770,747.81256,288.6255,-479.71042,0,0,0,
927,770,854.02374,288.61197,-534.5644,0,0,0,
928,770,848.1485,288.6225,-390.60803,0,0,0,
929,770,998.19037,288.41705,-422.7318,0,0,0,
930,770,998.9993,284.05453,-553.91785,0,0,0,
931,770,937.8595,288.6113,-615.77704,0,0,0,
932,770,1018.4868,240.513,-719.57697,0,0,0,
933,770,974.7942,255.51175,-800.6508,0,0,0,
934,770,949.1426,238.61345,-878.1721,0,0,0,
935,770,888.44525,238.50072,-880.5092,0,0,0,
936,770,1046.019,238.61176,-916.0704,0,0,0,
937,770,1124.3401,238.61154,-854.51294,0,0,0,
938,770,1205.6039,238.61137,-827.1506,0,0,0,
939,770,1088.2563,238.61147,-812.94885,0,0,0,
940,770,1304.3011,238.61145,-755.0304,0,0,0,
941,770,1233.2233,246.29733,-684.48285,0,0,0,
942,770,1250.8542,238.61147,-737.126,0,0,0,
943,770,1195.913,263.6112,-627.13116,0,0,0,
944,770,1259.3695,262.38483,-525.9884,0,0,0,
945,770,1326.657,238.60997,-608.5516,0,0,0,
946,770,1417.7646,238.61018,-609.6879,0,0,0,
947,770,1353.3921,238.60333,-444.5554,0,0,0,
948,770,1244.2603,238.60788,-423.35934,0,0,0,
949,770,1205.3226,263.28363,-511.1545,0,0,0,
950,770,1102.6377,238.6117,-492.87997,0,0,0,
951,770,1076.034,238.79318,-585.015,0,0,0,
952,770,1110.2744,238.6117,-411.65903,0,0,0,
953,770,1148.3993,238.9723,-322.60825,0,0,0,
954,770,1032.1718,288.6113,-375.3531,0,0,0,
955,770,971.18414,288.47635,-354.62326,0,0,0,
956,770,1009.0023,242.40125,-467.513,0,0,0,
957,770,946.7693,288.6113,-534.9442,0,0,0,
958,770,1007.8804,274.09616,-613.6607,0,0,0,
959,770,2249.3228,238.9895,-479.1045,0,0,0,
960,770,2211.3206,238.9895,-449.95618,0,0,0,
961,770,2179.988,238.9895,-399.57062,0,0,0,
962,770,2123.6333,238.9895,-413.0524,0,0,0,
963,770,2105.5935,238.9895,-333.89236,0,0,0,
964,770,2147.9028,238.9895,-301.06583,0,0,0,
965,770,2115.3608,238.9895,-247.36249,0,0,0,
966,770,2049.7788,238.9895,-195.95747,0,0,0,
967,770,1993.6713,238.9895,-228.37444,0,0,0,
968,770,2056.614,238.9895,-283.75864,0,0,0,
969,770,1990.9836,238.9895,-352.80716,0,0,0,
970,770,1932.4886,238.9895,-303.03687,0,0,0,
971,770,1960.2554,238.9895,-202.9358,0,0,0,
972,770,2003.3223,238.9895,-154.9053,0,0,0,
973,770,1984.585,238.9895,-411.36182,0,0,0,
974,770,2039.7974,238.9895,-460.97638,0,0,0,
975,770,2020.4302,238.9895,-510.47372,0,0,0,
976,770,1972.6425,238.9895,-477.66534,0,0,0,
977,770,1897.5027,239.11821,-534.9605,0,0,0,
978,770,1829.0941,239.17181,-585.84924,0,0,0,
979,770,1164.8389,239.22023,24.471668,0,0,0,
980,770,1148.2441,239.22083,-24.246567,0,0,0,
981,770,1164.9819,239.22021,77.414116,0,0,0,
982,770,1156.6735,239.22061,304.1174,0,0,0,
983,770,1192.6074,239.21997,396.4543,0,0,0,
984,770,1164.0217,239.22069,434.91107,0,0,0,
985,770,1535.4882,239.219,459.165,0,0,0,
986,770,1479.9359,239.219,452.3219,0,0,0,
987,770,1590.4888,239.219,471.75336,0,0,0,
988,770,1155.0853,238.7198,805.27466,0,0,0,
989,770,1077.1852,238.7198,901.24756,0,0,0,
990,770,1155.827,238.7198,962.42303,0,0,0,
991,770,1171.886,238.7198,891.06696,0,0,0,
992,770,1068.3756,238.7198,982.2001,0,0,0,
993,770,999.39026,238.7198,952.1734,0,0,0,
994,770,967.40173,238.7198,1060.9062,0,0,0,
995,770,910.4612,238.71979,1105.3207,0,0,0,
996,770,1064.6202,238.7198,1219.878,0,0,0,
997,770,1105.9731,238.7198,1097.4966,0,0,0,
998,770,1236.3916,238.7198,1051.6001,0,0,0,
999,770,1238.5638,238.7198,968.33203,0,0,0,
1000,770,1304.6395,238.7198,1017.538,0,0,0,
1001,770,1198.3657,238.71979,1134.2018,0,0,0,
1002,770,1102.9514,238.7198,1096.5642,0,0,0,
1003,770,972.71234,238.71979,1047.6489,0,0,0,
1004,770,820.2584,238.71982,977.10876,0,0,0,
1005,770,874.8213,238.7198,938.9648,0,0,0,
1006,770,828.2328,238.71982,1064.3728,0,0,0,
1007,770,950.62634,238.7198,1165.5021,0,0,0,
1008,770,1004.9954,238.7198,1241.2771,0,0,0,
1009,770,1095.5168,238.7198,1179.6251,0,0,0,
1010,770,1106.3485,238.7198,1260.9282,0,0,0,
1011,770,1231.7838,238.7198,1192.4547,0,0,0,
1012,770,1282.4185,238.76355,1297.9434,0,0,0,
1013,770,1205.317,238.76347,1376.7429,0,0,0,
1014,770,1165.4728,238.72202,1336.8632,0,0,0,
1015,770,1111.6022,238.71979,1350.5546,0,0,0,
1016,770,1192.649,238.73358,1441.3661,0,0,0,
1017,770,1263.862,238.81696,1363.543,0,0,0,
1018,770,1348.1246,238.77063,1309.1283,0,0,0,
1019,770,1318.6147,238.71973,1214.5526,0,0,0,
1020,770,1484.6173,238.7198,1161.7626,0,0,0,
1021,770,1284.8579,238.7198,1163.0919,0,0,0,
1022,770,1281.6659,238.7198,1101.7218,0,0,0,
1023,770,1208.6244,238.71979,1105.0764,0,0,0,
1024,770,1258.7808,239.00476,1872.5228,0,0,0,
1025,770,1190.0254,239.98357,1931.0424,0,0,0,
1026,770,1194.3876,238.72739,2027.892,0,0,0,
1027,770,1257.344,239.27065,1952.5403,0,0,0,
1028,770,1170.0409,239.31909,1984.404,0,0,0,
1029,770,1115.2891,239.2684,1942.3163,0,0,0,
1030,770,1066.4503,239.45358,1948.2344,0,0,0,
1031,770,1084.5602,239.16747,1928.2534,0,0,0,
1032,770,1071.3582,240.05388,2011.5582,0,0,0,
1033,770,1118.9391,239.94228,2065.5435,0,0,0,
1034,770,1078.0037,240.32805,2110.7756,0,0,0,
1035,770,993.2779,240.33115,2147.7568,0,0,0,
1036,770,980.0551,240.51544,2087.04,0,0,0,
1037,770,978.2201,238.6437,2215.6558,0,0,0,
1038,770,1050.0703,238.6437,2238.88,0,0,0,
1039,770,1063.853,239.40553,2172.3862,0,0,0,
1040,770,1104.1008,239.00914,2211.217,0,0,0,
1041,770,1113.462,239.34804,2161.0515,0,0,0,
1042,770,1167.8854,239.08524,2164.4185,0,0,0,
1043,770,1078.706,240.73068,2062.94,0,0,0,
1044,770,54.999573,241.1286,-796.86694,0,0,0,
1045,770,4.708067,241.1286,-772.7024,0,0,0,
1046,770,-47.768837,241.1286,-794.1433,0,0,0,
1047,770,60.067863,241.1286,-825.57245,0,0,0,
1048,770,-53.153572,241.1286,-821.1944,0,0,0,
1049,770,-336.67294,238.93423,-798.6226,0,0,0,
1050,770,-411.3914,238.02802,-761.4127,0,0,0,
1051,770,-479.41208,237.79807,-766.8745,0,0,0,
1052,770,-502.60733,237.7992,-815.30865,0,0,0,
1053,770,-561.81396,237.80069,-846.8354,0,0,0,
1054,770,-569.44415,238.08763,-782.1196,0,0,0,
1055,770,-518.5499,238.07974,-684.366,0,0,0,
1056,770,-418.94156,237.86641,-713.33685,0,0,0,
1057,770,-490.21948,237.89012,-658.80005,0,0,0,
1058,770,-512.0406,237.97269,-602.7147,0,0,0,
1059,770,-554.86707,238.18564,-547.2467,0,0,0,
1060,770,-650.7684,237.94742,-513.93774,0,0,0,
1061,770,-593.4837,238.46886,-595.0785,0,0,0,
1062,770,-606.59656,238.45595,-549.83203,0,0,0,
1063,770,-566.6584,238.33342,-627.61523,0,0,0,
1064,770,-623.5067,238.6728,-659.85315,0,0,0,
1065,770,-643.3932,238.80173,-630.3564,0,0,0,
1066,770,-684.15674,238.957,-639.0853,0,0,0,
1067,770,-734.8547,239.03214,-670.2465,0,0,0,
1068,770,-742.0934,238.2215,-586.86847,0,0,0,
1069,770,-808.9841,238.77917,-696.10187,0,0,0,
1070,770,-855.85876,238.2705,-683.2534,0,0,0,
1071,770,-882.92773,237.79749,-751.1599,0,0,0,
1072,770,-942.09326,237.79752,-763.1418,0,0,0,
1073,770,-963.571,237.79752,-808.8452,0,0,0,
1074,770,-937.5031,237.79749,-869.34204,0,0,0,
1075,770,-876.84344,237.7975,-889.1856,0,0,0,
1076,770,-811.4221,237.7975,-831.4948,0,0,0,
1077,770,-852.95703,237.79749,-788.35657,0,0,0,
1078,770,-814.3398,238.45717,-764.59326,0,0,0,
1079,770,-761.6804,238.91063,-774.1416,0,0,0,
1080,770,-739.4401,238.13724,-840.27985,0,0,0,
1081,770,-711.57904,239.23427,-747.43427,0,0,0,
1082,770,-632.0039,238.74008,-705.0307,0,0,0,
1083,770,-652.5995,238.54077,-787.5046,0,0,0,
1084,770,-660.99066,238.88277,-723.6895,0,0,0,
1085,770,-655.8555,237.85324,-859.7619,0,0,0,
1086,770,-686.1537,238.37599,-815.4821,0,0,0,
1087,770,-716.84375,237.7975,-932.145,0,0,0,
1088,770,-774.4216,237.7975,-941.0485,0,0,0,
1089,770,-800.9537,237.7975,-971.53076,0,0,0,
1090,770,-711.72406,237.7975,-975.99963,0,0,0,
1091,770,-719.6626,237.7975,-1033.2047,0,0,0,
1092,770,-644.58405,237.7975,-983.79297,0,0,0,
1093,770,-638.8909,237.7975,-916.7366,0,0,0,
1094,770,-591.2857,237.7978,-901.44824,0,0,0,
1095,770,-596.7308,237.7975,-981.6786,0,0,0,
1096,770,-617.34436,237.7975,-1067.5804,0,0,0,
1097,770,-698.38654,237.7975,-1083.677,0,0,0,
1098,770,-655.8789,237.7975,-1034.6636,0,0,0,
1099,770,-562.2132,237.8263,-149.67815,0,0,0,
1100,770,-563.0982,237.8263,-99.80676,0,0,0,
1101,770,-584.08887,237.8263,-53.189995,0,0,0,
1102,770,-633.39874,237.8263,55.49201,0,0,0,
1103,770,-577.0715,237.8263,10.149014,0,0,0,
1104,770,-632.5138,237.8263,16.069622,0,0,0,
1105,770,-683.77356,237.8263,117.53064,0,0,0,
1106,770,-736.38025,237.8263,128.67587,0,0,0,
1107,770,-781.15063,237.8263,189.80064,0,0,0,
1108,770,-868.98773,237.8263,197.5127,0,0,0,
1109,770,-969.37506,237.8263,215.52925,0,0,0,
1110,770,-1076.2421,237.8263,234.79167,0,0,0,
1111,770,-1066.5245,237.8263,195.68086,0,0,0,
1112,770,-998.5244,237.8263,230.90028,0,0,0,
1113,770,-1260.1781,237.8263,266.11008,0,0,0,
1114,770,-1300.7777,237.8263,273.89526,0,0,0,
1115,770,-1340.3259,237.83942,368.32764,0,0,0,
1116,770,-1258.3936,237.8263,351.82568,0,0,0,
1117,770,-1258.0894,238.1385,566.7274,0,0,0,
1118,770,-1220.7788,238.1385,631.6125,0,0,0,
1119,770,-1213.5745,238.15465,730.47217,0,0,0,
1120,770,-1197.5576,238.1385,612.9623,0,0,0,
1121,770,-1177.8081,238.14447,679.5473,0,0,0,
1122,770,-1301.5145,238.16187,805.34015,0,0,0,
1123,770,-1441.3918,238.4354,871.79266,0,0,0,
1124,770,-1568.7234,238.1385,950.8551,0,0,0,
1125,770,-1398.5736,238.50865,880.35974,0,0,0,
1126,770,-1204.7452,238.17583,937.2753,0,0,0,
1127,770,-1036.3203,238.96376,931.9096,0,0,0,
1128,770,-1186.8256,238.16853,832.52686,0,0,0,
1129,770,-1278.0248,272.08948,1024.7682,0,0,0,
1130,770,-1291.8173,288.1645,1163.7446,0,0,0,
1131,770,-1296.6432,288.212,1295.73,0,0,0,
1132,770,-1235.9758,288.19537,1362.5776,0,0,0,
1133,770,-1090.8584,288.13995,1263.3136,0,0,0,
1134,770,-1043.728,287.17273,1136.5531,0,0,0,
1135,770,-1088.6295,288.02567,1048.6642,0,0,0,
1136,770,-1133.95,288.16217,1102.2188,0,0,0,
1137,770,-1188.7378,288.17807,1059.7499,0,0,0,
1138,770,-1115.3877,243.77405,998.9013,0,0,0,
1139,770,-1015.2146,239.12509,976.4743,0,0,0,
1140,770,-944.7499,238.37308,884.20905,0,0,0,
1141,770,-1022.7921,238.5223,860.7388,0,0,0,
1142,770,-890.599,238.3296,984.2176,0,0,0,
1143,770,-796.6454,238.1382,1022.2954,0,0,0,
1144,770,-714.9601,238.13826,1107.9493,0,0,0,
1145,770,-652.2349,238.13782,1132.3921,0,0,0,
1146,770,-567.75854,238.13782,1125.1324,0,0,0,
1147,770,-680.438,238.1382,1049.3018,0,0,0,
1148,770,-788.1135,243.48112,1100.9215,0,0,0,
1149,770,-740.1427,238.13803,1194.4592,0,0,0,
1150,770,-677.0272,238.13687,1206.0353,0,0,0,
1151,770,-700.2374,238.13377,1286.2749,0,0,0,
1152,770,-761.1474,263.07147,1303.4083,0,0,0,
1153,770,-816.48505,263.0743,1268.6666,0,0,0,
1154,770,-900.11835,238.1579,1244.3524,0,0,0,
1155,770,-991.2338,257.65424,1151.3152,0,0,0,
1156,770,-1017.7172,281.34918,1234.8616,0,0,0,
1157,770,-1069.2161,288.1381,1196.7329,0,0,0,
1158,770,-1018.7317,271.35428,1329.2445,0,0,0,
1159,770,-952.97565,238.1385,1278.8492,0,0,0,
1160,770,-905.3706,238.1385,1333.1626,0,0,0,
1161,770,-892.89124,238.209,1217.1312,0,0,0,
1162,770,-889.16425,238.16214,1446.5415,0,0,0,
1163,770,-974.4815,285.68005,1385.0352,0,0,0,
1164,770,-1026.0731,288.1381,1421.5336,0,0,0,
1165,770,-1153.0248,288.14822,1329.0513,0,0,0,
1166,770,-1287.7919,288.1652,1172.6647,0,0,0,
1167,770,-1348.1316,288.15665,1104.0106,0,0,0,
1168,770,-1346.3159,288.1928,1214.0629,0,0,0,
1169,770,-2181.8447,242.31316,1172.424,0,0,0,
1170,770,-2239.4624,240.28114,1194.2681,0,0,0,
1171,770,-2189.3157,238.97672,1268.5668,0,0,0,
1172,770,-2140.5793,240.53098,1227.8221,0,0,0,
1173,770,-2080.3906,239.98409,1197.9761,0,0,0,
1174,770,-1628.154,238.1385,978.77606,0,0,0,
1175,770,-1661.2852,238.1385,993.1069,0,0,0,
1176,770,-1715.2059,238.1385,1023.3138,0,0,0,
1177,770,-1732.3112,238.1385,1009.2657,0,0,0,
1178,770,-1529.2521,238.13846,959.6421,0,0,0,
1179,770,46.387566,241.05504,1383.2953,0,0,0,
1180,770,-19.71965,240.37723,1467.1613,0,0,0,
1181,770,79.47827,238.71208,1578.0697,0,0,0,
1182,770,89.33769,239.36223,1495.8112,0,0,0,
1183,770,11.67654,237.91669,1605.122,0,0,0,
1184,770,-99.76483,237.9167,1522.2612,0,0,0,
1185,770,-99.397896,240.12103,1454.9027,0,0,0,
1186,770,-53.36634,241.22096,1364.7355,0,0,0,
1187,770,-31.959175,241.07135,1302.7936,0,0,0,
1188,770,-95.29108,241.09282,1285.4144,0,0,0,
1189,770,-172.2285,238.5722,1225.1938,0,0,0,
1190,770,-147.44402,238.5722,1171.675,0,0,0,
1191,770,-219.12198,238.5722,1158.2,0,0,0,
1192,770,-281.52588,238.5722,1141.4318,0,0,0,
1193,770,-341.1431,238.5722,1169.8666,0,0,0,
1194,770,-120.47096,241.29587,1231.9211,0,0,0,
1195,770,-8.206886,241.06398,1322.2979,0,0,0,
1196,770,-14.353573,240.64781,1417.7499,0,0,0,
1197,770,104.89206,241.00868,1377.0287,0,0,0,
1198,770,153.49728,239.01143,1391.7649,0,0,0,
