ClassID,GenType,PosX,PosY,PosZ,Direction,NPCID,AnchorRange,Name
1174,1027,-393.88965,1121.1509,-1797.0697,0,0,0,
1175,1027,-493.2895,1121.151,-1819.7217,0,0,0,
1176,1027,-624.07825,1121.1509,-1746.0325,0,0,0,
1177,1027,-640.96185,1121.1509,-1641.7931,0,0,0,
1178,1027,-606.9124,1121.1509,-1554.0205,0,0,0,
1179,1027,-430.67502,1121.1509,-1578.117,0,0,0,
1180,1027,-335.73743,1121.1509,-1586.3451,0,0,0,
1181,1027,-259.6665,1121.1509,-1450.46,0,0,0,
1182,1027,-205.09654,1121.1509,-1660.888,0,0,0,
1183,1027,-173.60426,1121.1509,-1750.8845,0,0,0,
1184,1027,-121.16654,1121.1509,-1632.2429,0,0,0,
1185,1027,-141.6121,1121.1509,-1538.6385,0,0,0,
1186,1027,-247.09277,1121.1509,-1546.0792,0,0,0,
1187,1027,-319.65155,1121.1509,-1388.601,0,0,0,
1188,1027,-272.5728,1121.1509,-1314.0037,0,0,0,
1189,1027,-135.14896,1121.1509,-1419.855,0,0,0,
1190,1027,-271.9061,1121.1509,-1646.6467,0,0,0,
1191,1027,-364.0809,1121.1509,-1501.9852,0,0,0,
1192,1027,-171.80534,1121.1509,-1473.9268,0,0,0,
1193,1027,-62.29834,1121.1509,-1519.4719,0,0,0,
1194,1027,-69.46266,1121.1509,-1366.8027,0,0,0,
1195,1027,-242.4671,1121.1509,-1374.876,0,0,0,
1196,1027,-219.44775,1121.1509,-1241.2408,0,0,0,
1197,1027,-298.60986,1121.1509,-1203.293,0,0,0,
1198,1027,-200.12552,1121.1509,-1131.7627,0,0,0,
1199,1027,-117.54835,1121.1509,-1163.556,0,0,0,
1200,1027,-367.63812,1121.1509,-1244.8164,0,0,0,
1201,1027,-403.73642,1121.1509,-1161.3325,0,0,0,
1202,1027,-314.03345,1121.1509,-1129.9275,0,0,0,
1203,1027,-224.12209,1121.1509,-1129.7985,0,0,0,
1204,1027,-564.9107,1121.1509,-1639.0438,0,0,0,
1205,1027,-579.26404,1121.1509,-1699.4006,0,0,0,
1206,1027,-476.89923,1121.1509,-1734.0253,0,0,0,
1207,1027,-468.68787,1121.1509,-1656.9705,0,0,0,
1208,1027,-388.80045,1121.1509,-1659.3271,0,0,0,
1209,1027,-399.81473,1121.1509,-1722.5635,0,0,0,
1210,1027,-582.8725,1121.151,-1804.5977,0,0,0,
1211,1027,-422.84964,1121.1509,-1835.7177,0,0,0,
1212,1027,-722.4537,1184.5337,-758.1816,0,0,0,
1213,1027,-706.7777,1184.5337,-699.02325,0,0,0,
1214,1027,-638.52795,1184.5337,-701.1699,0,0,0,
1215,1027,-624.82184,1184.5337,-754.051,0,0,0,
1216,1027,-648.00806,1184.5337,-826.6669,0,0,0,
1217,1027,-759.7623,1184.5337,-831.1353,0,0,0,
1218,1027,-685.2116,1184.5337,-796.4137,0,0,0,
1219,1027,-599.794,1184.5337,-793.5543,0,0,0,
1220,1027,-562.6318,1184.5337,-734.77716,0,0,0,
1221,1027,-622.2771,1184.5337,-672.429,0,0,0,
1222,1027,-632.74506,1184.5338,-633.4897,0,0,0,
1223,1027,-558.3838,1184.4261,-625.2699,0,0,0,
1224,1027,-532.6572,1184.5338,-682.015,0,0,0,
1225,1027,-588.6002,1184.5338,-635.248,0,0,0,
1226,1027,-686.091,1184.5337,-841.8412,0,0,0,
1227,1027,-1819.5485,1298.2466,-551.56055,0,0,0,
1228,1027,-1835.4475,1298.2467,-582.4825,0,0,0,
1229,1027,-1816.9421,1298.2467,-668.36804,0,0,0,
1230,1027,-1775.3513,1298.2467,-699.5684,0,0,0,
1231,1027,-1773.4452,1298.2467,-619.4457,0,0,0,
1232,1027,-1719.5294,1298.2466,-578.2995,0,0,0,
1233,1027,-1590.8169,1298.2466,-600.3474,0,0,0,
1234,1027,-1539.4102,1298.2466,-689.2971,0,0,0,
1235,1027,-1611.6149,1298.2467,-726.85,0,0,0,
1236,1027,-1684.7356,1298.2467,-727.60986,0,0,0,
1237,1027,-1685.6307,1298.2467,-663.9028,0,0,0,
1238,1027,-1639.521,1298.2466,-617.44214,0,0,0,
1239,1027,-1650.8346,1298.2466,-543.2732,0,0,0,
1240,1027,-1707.3867,1298.2466,-486.19052,0,0,0,
1241,1027,-1565.1465,1298.2466,-570.1598,0,0,0,
1242,1027,-1572.6772,1298.2466,-449.63428,0,0,0,
1243,1027,-1530.8613,1298.2467,-399.24127,0,0,0,
1244,1027,-1436.4403,1298.3848,-467.4906,0,0,0,
1245,1027,-1480.4773,1298.2467,-561.43463,0,0,0,
1246,1027,-1463.9108,1298.2467,-666.0541,0,0,0,
1247,1027,-1477.5236,1298.2466,-699.7608,0,0,0,
1248,1027,-1503.2037,1298.2466,-617.49365,0,0,0,
1249,1027,-1424.6261,1298.2467,-681.2148,0,0,0,
1250,1027,-1346.7715,1298.4272,-662.2062,0,0,0,
1251,1027,-1354.4935,1298.4955,-586.1001,0,0,0,
1252,1027,-1397.739,1298.4133,-542.8418,0,0,0,
1253,1027,-1287.7825,1298.8823,-543.05615,0,0,0,
1254,1027,-1262.507,1298.9432,-598.36755,0,0,0,
1255,1027,-1311.7849,1298.792,-467.564,0,0,0,
1256,1027,-1371.7058,1298.5829,-420.14645,0,0,0,
1257,1027,-1422.5311,1298.3937,-380.31693,0,0,0,
1258,1027,-1466.7928,1298.3153,-311.32004,0,0,0,
1259,1027,-1406.7946,1298.2466,-258.6594,0,0,0,
1260,1027,-1335.1476,1298.2467,-279.66074,0,0,0,
1261,1027,-1228.4991,1298.2474,-398.82425,0,0,0,
1262,1027,-1219.729,1298.9963,-512.7845,0,0,0,
1263,1027,-1268.9384,1298.2461,-431.584,0,0,0,
1264,1027,-1337.9707,1298.2463,-367.4074,0,0,0,
1265,1027,-1285.7279,1298.2471,-338.89908,0,0,0,
1266,1027,-1237.9059,1298.2466,-338.07608,0,0,0,
1267,1027,-665.04297,1297.6672,-84.42576,0,0,0,
1268,1027,-751.87445,1297.6672,-58.612755,0,0,0,
1269,1027,-777.22363,1297.6674,-97.83855,0,0,0,
1270,1027,-828.70386,1297.6672,-11.124466,0,0,0,
1271,1027,-847.1035,1297.6674,93.093735,0,0,0,
1272,1027,-816.42804,1297.6674,143.07887,0,0,0,
1273,1027,-747.0757,1297.6674,58.13647,0,0,0,
1274,1027,-809.3127,1297.6674,208.78769,0,0,0,
1275,1027,-720.069,1297.6672,249.67284,0,0,0,
1276,1027,-659.3115,1297.6674,305.59375,0,0,0,
1277,1027,-567.5818,1297.6674,269.07452,0,0,0,
1278,1027,-521.4492,1297.6671,197.57646,0,0,0,
1279,1027,-641.88776,1297.6672,179.4889,0,0,0,
1280,1027,-588.06146,1297.6672,96.33853,0,0,0,
1281,1027,-650.45404,1297.6674,49.609283,0,0,0,
1282,1027,-704.68317,1297.6672,-0.6304245,0,0,0,
1283,1027,-660.6796,1297.6672,-49.42153,0,0,0,
1284,1027,-597.594,1297.6672,-98.01874,0,0,0,
1285,1027,-565.8697,1297.6672,-53.116108,0,0,0,
1286,1027,-523.4172,1297.6672,20.517822,0,0,0,
1287,1027,-412.32922,1187.0044,-197.98466,0,0,0,
1288,1027,-334.14996,1187.0045,-248.56383,0,0,0,
1289,1027,-348.4792,1188.2075,-150.88754,0,0,0,
1290,1027,-284.49658,1187.0045,-178.86018,0,0,0,
1291,1027,-331.0474,1187.0044,-193.23384,0,0,0,
1292,1027,-430.90964,1187.0045,-252.73186,0,0,0,
1293,1027,-499.78058,1187.0045,-198.60924,0,0,0,
1294,1027,-369.2901,1187.0046,-257.43542,0,0,0,
1295,1027,-385.25354,1187.0044,-222.32263,0,0,0,
1296,1027,-291.8068,1186.767,-101.18842,0,0,0,
1297,1027,-233.78668,1187.004,34.790348,0,0,0,
1298,1027,-258.81635,1187.0039,97.12202,0,0,0,
1299,1027,-316.5651,1187.0038,127.90682,0,0,0,
1300,1027,-281.58002,1187.0039,78.73,0,0,0,
1301,1027,-310.519,1187.0037,0.7547605,0,0,0,
1302,1027,-247.81056,1187.004,-29.252525,0,0,0,
1303,1027,-195.87057,1187.0042,81.80214,0,0,0,
1304,1027,-248.44218,1187.0043,153.21562,0,0,0,
1305,1027,-307.62537,1187.0042,207.66487,0,0,0,
1306,1027,-300.9886,1187.0042,179.10014,0,0,0,
1307,1027,340.80264,1349.0701,584.9105,0,0,0,
1308,1027,270.46024,1349.0701,686.0105,0,0,0,
1309,1027,349.19934,1349.0701,664.07794,0,0,0,
1310,1027,415.31885,1349.0701,648.4204,0,0,0,
1311,1027,335.04462,1349.0701,739.75836,0,0,0,
1312,1027,408.09424,1349.0701,791.5045,0,0,0,
1313,1027,481.28665,1349.0701,800.7652,0,0,0,
1314,1027,532.7811,1349.0701,803.91064,0,0,0,
1315,1027,527.20984,1349.0701,681.78107,0,0,0,
1316,1027,471.53067,1349.0701,676.1553,0,0,0,
1317,1027,234.59982,1349.0701,630.4196,0,0,0,
1318,1027,208.57254,1349.0701,568.93274,0,0,0,
1319,1027,238.87411,1349.0701,530.8611,0,0,0,
1320,1027,326.69174,1349.0701,542.78033,0,0,0,
1321,1027,342.9143,1349.0701,634,0,0,0,
1322,1027,397.04645,1349.0701,612.7607,0,0,0,
1323,1027,412.11328,1349.0701,685.8197,0,0,0,
1324,1027,508.48206,1278.777,465.1556,0,0,0,
1325,1027,549.31396,1246.4056,431.47977,0,0,0,
1326,1027,610.37976,1241.8064,437.78586,0,0,0,
1327,1027,645.39496,1241.8064,509.42123,0,0,0,
1328,1027,604.61273,1241.8065,580.27167,0,0,0,
1329,1027,644.1045,1241.8064,651.0622,0,0,0,
1330,1027,671.6953,1241.8064,732.80835,0,0,0,
1331,1027,729.66797,1241.8065,695.429,0,0,0,
1332,1027,771.96497,1241.8065,624.8325,0,0,0,
1333,1027,752.2291,1241.8064,553.94696,0,0,0,
1334,1027,704.19464,1241.8064,583.61017,0,0,0,
1335,1027,749.7575,1241.8065,478.77606,0,0,0,
1336,1027,698.031,1241.8064,457.5073,0,0,0,
1337,1027,859.7377,1230.0587,498.0645,0,0,0,
1338,1027,841.2029,1233.3611,563.5531,0,0,0,
1339,1027,926.8609,1219.5903,504.0302,0,0,0,
1340,1027,924.16547,1213.9368,597.2085,0,0,0,
1341,1027,998.4245,1200.1711,536.3886,0,0,0,
1342,1027,1302.2164,1159.2288,725.34753,0,0,0,
1343,1027,1379.1555,1159.2288,717.7927,0,0,0,
1344,1027,1421.8962,1159.2289,758.5897,0,0,0,
1345,1027,1461.9441,1159.2288,790.2294,0,0,0,
1346,1027,1399.0023,1159.2288,812.99274,0,0,0,
1347,1027,1349.0638,1159.2289,790.1287,0,0,0,
1348,1027,1293.1769,1159.2288,810.0971,0,0,0,
1349,1027,1211.0742,1159.2288,800.7894,0,0,0,
1350,1027,1113.0717,1159.2288,902.8408,0,0,0,
1351,1027,1132.5437,1159.2289,965.0082,0,0,0,
1352,1027,1246.1942,1159.2289,926.4686,0,0,0,
1353,1027,1264.2004,1159.2289,852.751,0,0,0,
1354,1027,1211.9742,1159.2289,920.2876,0,0,0,
1355,1027,1156.535,1159.2288,1016.9362,0,0,0,
1356,1027,1184.6608,1158.4069,1110.9167,0,0,0,
1357,1027,1150.7622,1157.7195,1168.6636,0,0,0,
1358,1027,1243.4342,1158.4779,1190.1144,0,0,0,
1359,1027,1322.1917,1158.7301,1183.2892,0,0,0,
1360,1027,1376.8506,1158.7996,1134.1511,0,0,0,
1361,1027,1328.8271,1158.4364,1086.2385,0,0,0,
1362,1027,1286.9944,1158.7509,1052.1782,0,0,0,
1363,1027,1256.8766,1159.2288,988.2527,0,0,0,
1364,1027,1343.4412,1159.2288,977.5502,0,0,0,
1365,1027,1407.8741,1159.2289,913.7243,0,0,0,
1366,1027,1467.5045,1159.2288,920.7386,0,0,0,
1367,1027,1448.3978,1159.046,991.34357,0,0,0,
1368,1027,1512.0504,1159.2286,931.86914,0,0,0,
1369,1027,1413.5667,1159.2288,879.8313,0,0,0,
1370,1027,1354.1836,1159.2289,876.6799,0,0,0,
1371,1027,1481.491,1159.0754,1042.5698,0,0,0,
1372,1027,1459.5187,1159.0239,1093.7844,0,0,0,
1373,1027,1417.3125,1158.8265,1082.7396,0,0,0,
1374,1027,1342.7018,1158.5354,1127.7219,0,0,0,
1375,1027,1269.052,1158.3945,1164.576,0,0,0,
1376,1027,1174.3533,1158.3253,1227.7872,0,0,0,
1377,1027,1271.6057,1160.2512,1296.6606,0,0,0,
1378,1027,1311.9967,1159.0276,1268.3796,0,0,0,
1379,1027,1380.3442,1158.3458,1221.033,0,0,0,
1380,1027,1373.2043,1160.1003,1293.5952,0,0,0,
1381,1027,1412.5819,1159.8451,1343.3744,0,0,0,
1382,1027,1632.0438,1161.3303,1572.2161,0,0,0,
1383,1027,1561.8132,1161.3304,1624.2258,0,0,0,
1384,1027,1565.6967,1161.3304,1672.89,0,0,0,
1385,1027,1633.2292,1161.3304,1711.4542,0,0,0,
1386,1027,1686.1182,1161.3303,1639.5125,0,0,0,
1387,1027,1287.3735,1271.9932,1709.3032,0,0,0,
1388,1027,1213.4688,1271.9932,1716.6344,0,0,0,
1389,1027,1137.123,1271.9932,1724.1431,0,0,0,
1390,1027,1107.2904,1271.9932,1827.6334,0,0,0,
1391,1027,1110.2999,1271.9932,1969.1115,0,0,0,
1392,1027,1207.7983,1271.7513,1997.546,0,0,0,
1393,1027,1347.9335,1271.9932,1840.3318,0,0,0,
1394,1027,1410.9427,1271.9932,1838.7448,0,0,0,
1395,1027,1387.9457,1271.9932,1947.8944,0,0,0,
1396,1027,1290.9675,1271.9933,2048.9534,0,0,0,
1397,1027,1291.2401,1271.9933,1942.5946,0,0,0,
1398,1027,1206.0023,1271.9932,1885.7931,0,0,0,
1399,1027,1223.479,1271.9932,1846.6223,0,0,0,
1400,1027,1138.348,1271.9932,1893.1415,0,0,0,
1401,1027,1090.2551,1271.9932,1907.896,0,0,0,
1402,1027,1095.3596,1271.9932,2020.5385,0,0,0,
1403,1027,1174.149,1271.9727,2051.8118,0,0,0,
1404,1027,1261.7948,1271.9933,2055.3594,0,0,0,
1405,1027,1378.092,1271.993,1956.3237,0,0,0,
1406,1027,1331.7402,1271.9933,1790.5773,0,0,0,
